"do_id","Term","available"
"DOID:11147","obsolete vascular lesions of cord complicating labor and delivery","F"
"DOID:11148","hypersecretion glaucoma","F"
"DOID:11149","aqueous misdirection","F"
"DOID:1115","sarcoma","F"
"DOID:11150","obsolete glaucoma due to raised episcleral venous pressure","F"
"DOID:11151","cholecystolithiasis","F"
"DOID:11153","miliaria rubra","F"
"DOID:11155","hypohidrosis","F"
"DOID:11156","anhidrosis","F"
"DOID:11158","obsolete disorder of optic chiasm associated with non-pituitary neoplasm","F"
"DOID:1116","pertussis","F"
"DOID:11161","neonatal respiratory failure","F"
"DOID:11162","respiratory failure","F"
"DOID:11163","obsolete apnea of prematurity","F"
"DOID:11164","band keratopathy","F"
"DOID:11165","common wart","F"
"DOID:11166","Human papillomavirus infectious disease","F"
"DOID:11167","obsolete uterine cervix condylomata acuminata","F"
"DOID:11168","anogenital venereal wart","F"
"DOID:11169","obsolete vaginal condylomata acuminata","F"
"DOID:11170","obsolete vulvar condylomata acuminata","F"
"DOID:11171","obsolete urethral condylomata acuminata","F"
"DOID:11172","obsolete anal condylomata acuminata","F"
"DOID:11175","enophthalmos","F"
"DOID:11177","total internal ophthalmoplegia","F"
"DOID:11179","obsolete otitis media with effusion","F"
"DOID:11180","non-suppurative otitis media","F"
"DOID:11181","serous glue ear","F"
"DOID:11182","obsolete chronic otitis media with effusion","F"
"DOID:11183","obsolete Haemophilus influenzae septicemia","F"
"DOID:11184","acute conjunctivitis","F"
"DOID:11186","allescheriosis","F"
"DOID:11189","pulp degeneration","F"
"DOID:1119","obsolete large for dates affecting management of mother","F"
"DOID:11190","pseudomembranous conjunctivitis","F"
"DOID:11195","acute laryngopharyngitis","F"
"DOID:11197","serous conjunctivitis except viral","F"
"DOID:11199","hypoparathyroidism","F"
"DOID:112","esophageal varix","F"
"DOID:11200","T cell deficiency","F"
"DOID:11201","parathyroid gland disease","F"
"DOID:11202","primary hyperparathyroidism","F"
"DOID:11203","Angelucci's syndrome","F"
"DOID:11204","allergic conjunctivitis","F"
"DOID:11213","acute contagious conjunctivitis","F"
"DOID:11215","obsolete premature rupture of the fetal membranes","F"
"DOID:11217","chronic tympanitis","F"
"DOID:11219","conjunctival folliculosis","F"
"DOID:1122","obsolete spinal enthesopathy","F"
"DOID:11223","small intestine diverticulitis","F"
"DOID:11227","acute hemorrhagic conjunctivitis","F"
"DOID:1123","spondyloarthropathy","F"
"DOID:11230","acute orbital inflammation","F"
"DOID:11231","orbital periostitis","F"
"DOID:11232","orbital osteomyelitis","F"
"DOID:11233","orbital tenonitis","F"
"DOID:11234","orbital cellulitis","F"
"DOID:11235","adhesive otitis media","F"
"DOID:11239","appendix cancer","F"
"DOID:11240","appendiceal neoplasm","F"
"DOID:11241","appendix lymphoma","F"
"DOID:11242","plethora of newborn","F"
"DOID:11243","anemia of prematurity","F"
"DOID:11244","neonatal anemia","F"
"DOID:11245","transient neonatal neutropenia","F"
"DOID:11246","DIC in newborn","F"
"DOID:11248","obsolete hemorrhagic disease of newborn","F"
"DOID:11249","vitamin K deficiency bleeding","F"
"DOID:11252","microcytic anemia","F"
"DOID:11254","Brill-Zinsser disease","F"
"DOID:11256","typhus","F"
"DOID:11257","social phobia","F"
"DOID:11258","cat-scratch disease","F"
"DOID:11259","obsolete Cytomegalovirus infectious disease","F"
"DOID:11260","rabies","F"
"DOID:11261","obsolete foot and mouth disease","F"
"DOID:11262","ornithosis","F"
"DOID:11263","chlamydia","F"
"DOID:11264","obsolete Chlamydophila infectious disease","F"
"DOID:11265","trachoma","F"
"DOID:11266","Hantavirus hemorrhagic fever with renal syndrome","F"
"DOID:11267","keratomalacia","F"
"DOID:11268","obsolete vitamin A deficiency with keratomalacia","F"
"DOID:11269","chronic apical periodontitis","F"
"DOID:11271","obsolete hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium","F"
"DOID:11275","obsolete muscle syphilis","F"
"DOID:11277","Plummer's disease","F"
"DOID:11282","solar retinopathy","F"
"DOID:11283","peripheral scars of retina","F"
"DOID:11284","obsolete disseminated scars of retina","F"
"DOID:11285","tick paralysis","F"
"DOID:11286","obsolete neuromuscular junction toxic disorder","F"
"DOID:11287","obsolete conditions involving the integument and temperature regulation of fetus and newborn","F"
"DOID:11289","ventilation pneumonitis","F"
"DOID:1129","pituitary apoplexy","F"
"DOID:11294","arteriovenous malformation","F"
"DOID:11295","retinal microaneurysm","F"
"DOID:11299","vertebral artery occlusion","F"
"DOID:113","obsolete pneumopericardium","F"
"DOID:1130","pituitary infarct","F"
"DOID:11302","cercarial dermatitis","F"
"DOID:11307","obsolete subchronic state latent schizophrenia with acute exacerbation","F"
"DOID:11308","obsolete latent schizophrenia in remission","F"
"DOID:11309","obsolete chronic latent schizophrenia","F"
"DOID:11312","Mobitz type II atrioventricular block","F"
"DOID:11314","obsolete Histoplasma duboisii retinitis","F"
"DOID:11315","African histoplasmosis","F"
"DOID:11316","histoplasmosis retinitis","F"
"DOID:11320","Kyasanur forest disease","F"
"DOID:11327","obsolete acute schizophrenic episode subchronic state with acute exacerbation","F"
"DOID:11329","ainhum","F"
"DOID:11330","erysipelas","F"
"DOID:11336","rhinoscleroma","F"
"DOID:11337","Lemierre's syndrome","F"
"DOID:11338","tetanus","F"
"DOID:11339","pneumocystosis","F"
"DOID:1134","gingival recession","F"
"DOID:11340","obsolete Pneumocystis infectious disease","F"
"DOID:11341","obsolete fungal lung infectious disease","F"
"DOID:11342","arcus senilis","F"
"DOID:11343","scleral disease","F"
"DOID:11346","obsolete congenital osteodystrophy","F"
"DOID:11347","obsolete Meniere's disease in remission","F"
"DOID:11349","obsolete epilepsia partialis continua","F"
"DOID:11350","obsolete grand mal status epilepticus","F"
"DOID:11352","obsolete epilepsia partialis continua with intractable epilepsy","F"
"DOID:11353","bladder diverticulum","F"
"DOID:11354","stone in bladder diverticulum","F"
"DOID:11355","bladder calculus","F"
"DOID:11360","Phlebotomus fever","F"
"DOID:11361","obsolete tickborne fever","F"
"DOID:11364","lens subluxation","F"
"DOID:11367","congenital aphakia","F"
"DOID:11371","functional diarrhea","F"
"DOID:11372","megacolon","F"
"DOID:11374","anal spasm","F"
"DOID:11377","obsolete calculus of gallbladder and bile duct with acute cholecystitis","F"
"DOID:11379","gnathomiasis","F"
"DOID:11382","corneal neovascularization","F"
"DOID:11385","expressive language disorder","F"
"DOID:11387","epidural abscess","F"
"DOID:11389","subdural empyema","F"
"DOID:11390","cerebral arteritis","F"
"DOID:1140","spinal canal and spinal cord meningioma","F"
"DOID:11401","xanthogranulomatous pyelonephritis","F"
"DOID:11403","obsolete depressive state induced by drug","F"
"DOID:11404","obsolete diphtheritic laryngotracheitis","F"
"DOID:11405","diphtheria","F"
"DOID:11406","choroiditis","F"
"DOID:11409","obsolete syphilitic disseminated chorioretinitis","F"
"DOID:1141","obsolete alternating exotropia with V pattern","F"
"DOID:11418","obsolete Trichomonas urethritis","F"
"DOID:1142","alternating exotropia","F"
"DOID:11421","obsolete acquired cavovarus foot deformity","F"
"DOID:11424","fallopian tube endometriosis","F"
"DOID:11427","endosalpingiosis","F"
"DOID:11428","endometriosis of intestine","F"
"DOID:11429","endometriosis of pelvic peritoneum","F"
"DOID:1143","exotropia","F"
"DOID:11430","endometriosis in scar of skin","F"
"DOID:11431","endometriosis of rectovaginal septum and vagina","F"
"DOID:11436","obsolete recurrent cholesteatoma post-mastoidectomy","F"
"DOID:11441","obsolete macrodactylia of toes","F"
"DOID:11442","obsolete malignant mast cell tumors involving lymph node of head","F"
"DOID:11446","sciatic neuropathy","F"
"DOID:11450","allergic cutaneous vasculitis","F"
"DOID:11451","obsolete secondary syphilitic meningitis","F"
"DOID:11452","perinatal jaundice due to hepatocellular damage","F"
"DOID:11457","brain compression","F"
"DOID:11459","pseudotumor cerebri","F"
"DOID:11465","autonomic nervous system disease","F"
"DOID:11472","subglottis cancer","F"
"DOID:11481","constrictive pericarditis","F"
"DOID:11482","hemopericardium","F"
"DOID:11486","Horner's syndrome","F"
"DOID:11488","idiopathic peripheral autonomic neuropathy","F"
"DOID:11489","obsolete vitamin A deficiency with conjunctival xerosis and Bitot's spot","F"
"DOID:11490","obsolete vitamin A deficiency with night blindness","F"
"DOID:11491","acquired night blindness","F"
"DOID:115","cardiac tamponade","F"
"DOID:1150","obsolete bone and joint disorder of back, pelvis and lower limbs of mother, complicating pregnancy, childbirth, or the puerperium","F"
"DOID:11502","mitral valve insufficiency","F"
"DOID:11504","autonomic neuropathy","F"
"DOID:11506","suppurative otitis media","F"
"DOID:11507","rumination disorder","F"
"DOID:11512","Budd-Chiari syndrome","F"
"DOID:11514","fissured tongue","F"
"DOID:11516","hypertensive heart disease","F"
"DOID:11518","abnormal pupillary function","F"
"DOID:11520","benign hypertensive renal disease","F"
"DOID:11523","obsolete Clostridium perfringens gastroenteritis","F"
"DOID:11524","obsolete Hyphema of iris and ciliary body","F"
"DOID:11525","obsolete Iris and ciliary body vascular disorder","F"
"DOID:11527","laryngostenosis","F"
"DOID:11535","obsolete dysplasia of prostate","F"
"DOID:11541","recurrent corneal erosion","F"
"DOID:11543","corneal abscess","F"
"DOID:11547","corneal deposit","F"
"DOID:11549","Adie syndrome","F"
"DOID:11550","oculomotor nerve paralysis","F"
"DOID:11552","Bowman's membrane folds or rupture","F"
"DOID:11557","acute serous otitis media","F"
"DOID:11558","acute allergic serous otitis media","F"
"DOID:1156","chondrocalcinosis","F"
"DOID:11561","hypertensive retinopathy","F"
"DOID:11563","retinal vasculitis","F"
"DOID:11569","neurocirculatory asthenia","F"
"DOID:11572","Listeria meningitis","F"
"DOID:11573","listeriosis","F"
"DOID:11574","streptococcal meningitis","F"
"DOID:11575","obsolete pneumococcal meningitis","F"
"DOID:11577","Cauda equina syndrome","F"
"DOID:11578","obsolete Escherichia coli meningitis","F"
"DOID:11581","phlyctenulosis","F"
"DOID:11582","obsolete syphilitic aortitis","F"
"DOID:11584","obsolete acute schizophrenic episode in remission","F"
"DOID:11589","Riley-Day syndrome","F"
"DOID:1159","functional gastric disease","F"
"DOID:11593","bladder lateral wall cancer","F"
"DOID:11594","ring staphyloma","F"
"DOID:11595","scleral staphyloma","F"
"DOID:11597","obsolete cold injury syndrome of newborn","F"
"DOID:11599","Frey syndrome","F"
"DOID:116","pericardium cancer","F"
"DOID:11600","obsolete secondary malignant neoplasm of lymph nodes of multiple site","F"
"DOID:11603","infant gynecomastia","F"
"DOID:11604","obsolete idiopathic hydrops fetalis","F"
"DOID:11606","obsolete ileal disease","F"
"DOID:11607","obsolete candidal meningitis","F"
"DOID:11608","fungal meningitis","F"
"DOID:11613","hyperandrogenism","F"
"DOID:11615","penile cancer","F"
"DOID:11623","dental pulp necrosis","F"
"DOID:11624","penile benign neoplasm","F"
"DOID:11629","pelvic muscle wasting","F"
"DOID:11633","thyroid hormone resistance syndrome","F"
"DOID:11637","accommodative spasm","F"
"DOID:11638","presbyopia","F"
"DOID:11649","obsolete transitory tachypnea of newborn","F"
"DOID:11650","obsolete bronchopulmonary dysplasia","F"
"DOID:11653","conjunctival deposit","F"
"DOID:11654","obsolete nevus of ota","F"
"DOID:11656","cicatricial pemphigoid","F"
"DOID:1166","palindromic rheumatism","F"
"DOID:11662","obsolete color vision defect","F"
"DOID:11665","Patau syndrome","F"
"DOID:11668","hypopigmentation of eyelid","F"
"DOID:11669","hypertrichosis of eyelid","F"
"DOID:11671","hypotrichosis of eyelid","F"
"DOID:11678","onchocerciasis","F"
"DOID:11680","obsolete ocular onchocerciasis","F"
"DOID:11683","obsolete glaucoma associated with systemic syndromes","F"
"DOID:11684","melanoacanthoma","F"
"DOID:11685","inflamed seborrheic keratosis","F"
"DOID:11693","acute apical periodontitis","F"
"DOID:11695","portal vein thrombosis","F"
"DOID:11696","obsolete chronic hypomanic disorder","F"
"DOID:11699","obsolete intrathoracic lymph node tuberculosis","F"
"DOID:117","heart cancer","F"
"DOID:11702","dysgammaglobulinemia","F"
"DOID:11705","obsolete impaired renal function disease","F"
"DOID:1171","hyperlipoproteinemia type V","F"
"DOID:11711","obsolete Pregnancy in Diabetics","F"
"DOID:11718","antidepressant type abuse","F"
"DOID:1172","hyperlipoproteinemia type IV","F"
"DOID:11721","glycogen storage disease VII","F"
"DOID:11722","myotonic dystrophy type 1","F"
"DOID:11729","Lyme disease","F"
"DOID:11730","obsolete Borrelia infectious disease","F"
"DOID:11732","obsolete syphilitic myocarditis","F"
"DOID:11733","obsolete syphilitic aortic aneurysm","F"
"DOID:11734","obsolete syphilitic pericarditis","F"
"DOID:11735","obsolete single manic episode in full remission","F"
"DOID:11736","odontoclasia","F"
"DOID:11741","obsolete Chlamydophila pneumoniae pneumonia","F"
"DOID:11746","parametrium malignant neoplasm","F"
"DOID:11747","uterine adnexa cancer","F"
"DOID:11748","round ligament malignant neoplasm","F"
"DOID:11750","Bordetella parapertussis whooping cough","F"
"DOID:11752","acute endophthalmitis","F"
"DOID:11753","obsolete biliary calculus with acute cholecystitis","F"
"DOID:11754","siderosis of eye","F"
"DOID:11756","obsolete calculus of bile duct with acute cholecystitis","F"
"DOID:11758","iron deficiency anemia","F"
"DOID:1176","bronchial disease","F"
"DOID:11760","Kohler's disease","F"
"DOID:11766","blind hypotensive eye","F"
"DOID:11770","obsolete hypersecretion of testicular hormones","F"
"DOID:11771","spontaneous ocular nystagmus","F"
"DOID:11772","leukocoria","F"
"DOID:11775","obsolete hereditary trophedema","F"
"DOID:11776","absolute glaucoma","F"
"DOID:11781","regular astigmatism","F"
"DOID:11782","astigmatism","F"
"DOID:11783","necrosis of ear ossicle","F"
"DOID:11786","splenic sequestration","F"
"DOID:11787","chronic congestive splenomegaly","F"
"DOID:11793","phthisical cornea","F"
"DOID:11797","chronic laryngitis","F"
"DOID:118","pericardial effusion","F"
"DOID:11801","protein-energy malnutrition","F"
"DOID:11802","obsolete protein deficiency","F"
"DOID:11806","obsolete macrodactylia of fingers","F"
"DOID:11809","bladder neck cancer","F"
"DOID:11810","obsolete metastatic neoplasm to the bladder","F"
"DOID:11811","urinary bladder posterior wall cancer","F"
"DOID:11812","bladder sarcoma","F"
"DOID:11813","bladder trigone cancer","F"
"DOID:11814","urinary bladder anterior wall cancer","F"
"DOID:11815","obsolete recurrent malignant bladder neoplasm","F"
"DOID:11816","vitreous syneresis","F"
"DOID:11817","urachus cancer","F"
"DOID:11818","ureteric orifice cancer","F"
"DOID:11819","ureter cancer","F"
"DOID:11820","bladder dome cancer","F"
"DOID:11821","bladder lymphoma","F"
"DOID:11823","hepatorenal syndrome","F"
"DOID:11824","multicentric reticulohistiocytosis","F"
"DOID:11828","obsolete visual cortex disorder due to vascular disorder","F"
"DOID:11829","degenerative myopia","F"
"DOID:1183","obsolete nephrotic syndrome with lesion of membranoproliferative glomerulonephritis","F"
"DOID:11831","cortical blindness","F"
"DOID:11837","obsolete malignant neoplasm of scapula and long bones of upper limb","F"
"DOID:11838","penis sarcoma","F"
"DOID:11839","glans penis cancer","F"
"DOID:11840","coronary artery vasospasm","F"
"DOID:11843","coronary artery anomaly","F"
"DOID:11849","obsolete degenerative changes of ciliary body","F"
"DOID:11850","transient refractive change","F"
"DOID:11851","indeterminate leprosy","F"
"DOID:11852","obsolete aortic valve syphilitic endocarditis","F"
"DOID:11853","monocular exotropia","F"
"DOID:11854","obsolete monocular exotropia with A pattern","F"
"DOID:11855","obsolete intermittent monocular exotropia","F"
"DOID:11856","obsolete monocular exotropia with V pattern","F"
"DOID:11861","obsolete prolonged pregnancy","F"
"DOID:11862","obsolete late pregnancy","F"
"DOID:11864","peripheral focal chorioretinitis","F"
"DOID:11868","obsolete chronic erythremia","F"
"DOID:1187","tibial neuropathy","F"
"DOID:11870","Pick's disease","F"
"DOID:11871","macular keratitis","F"
"DOID:11872","obsolete Staphylococcus aureus septicemia","F"
"DOID:11873","obsolete staphylococcal septicemia","F"
"DOID:11874","abnormal threshold of rods","F"
"DOID:1188","mononeuropathy","F"
"DOID:11885","ureteral benign neoplasm","F"
"DOID:11887","ureter leiomyoma","F"
"DOID:11888","schwannoma of ureter","F"
"DOID:11889","female breast nipple and areola cancer","F"
"DOID:11892","obsolete Amoebozoa infectious disease","F"
